algName,netName,clusteringName,numberOfRealThreads,convergence,broadcasting,seed,database,elapsedTime(s),shd,dfMM_avg,dfMM_plus,dfMM_minus,iterations,bdeu
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,andes04,7.168,150.0,322.0,10.0,10.0,11.0,-470950.3279882795
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,andes04,9.362,151.0,328.0,22.0,22.0,11.0,-471136.44157788786
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,andes04,8.156,155.0,332.0,16.0,16.0,12.0,-471227.6006203026
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,andes04,9.534,153.0,328.0,16.0,16.0,16.0,-471147.0799446043
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,andes04,8.031,167.0,368.0,56.0,56.0,12.0,-471272.6169090772
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,andes04,9.604,154.0,334.0,22.0,22.0,15.0,-471001.4130461493
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,andes04,11.579,150.0,322.0,10.0,10.0,13.0,-470926.6464129068
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,andes04,9.26,155.0,332.0,16.0,16.0,13.0,-471112.4084616773
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,andes04,7.687,155.0,336.0,24.0,24.0,11.0,-471092.1056549925
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,pigs01,48.087,14.0,52.0,52.0,52.0,20.0,-1674417.5623940465
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,andes04,7.834,159.0,348.0,36.0,36.0,11.0,-471237.12691571395
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,andes04,7.39,169.0,372.0,56.0,56.0,11.0,-471329.28735613247
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,andes04,12.618,156.0,334.0,22.0,22.0,15.0,-471156.2362178869
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,andes04,8.0,154.0,334.0,22.0,22.0,12.0,-471048.8510291682
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,andes04,10.643,165.0,352.0,30.0,30.0,14.0,-471345.53776043915
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,andes04,9.191,154.0,334.0,22.0,22.0,14.0,-471013.7631885068
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,andes04,8.524,154.0,330.0,18.0,18.0,13.0,-471137.28492200683
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,andes04,9.442,154.0,334.0,20.0,20.0,13.0,-471103.0562644618
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,andes04,7.437,150.0,322.0,10.0,10.0,11.0,-470925.85311817046
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,andes04,7.571,160.0,350.0,34.0,34.0,11.0,-471037.275124756
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,pigs01,33.631,0.0,0.0,0.0,0.0,12.0,-1672914.3987167173
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,andes04,9.543,155.0,332.0,16.0,16.0,14.0,-471125.83809863986
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,andes04,8.804,153.0,332.0,20.0,20.0,13.0,-471065.0851333435
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,andes04,8.207,150.0,322.0,10.0,10.0,13.0,-471048.4216910413
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,andes04,6.895,150.0,322.0,10.0,10.0,10.0,-470972.2993869995
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,andes04,7.296,153.0,332.0,18.0,18.0,10.0,-471098.90607180755
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,andes04,8.479,150.0,322.0,10.0,10.0,13.0,-470988.31161559053
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,andes04,8.253,154.0,334.0,22.0,22.0,12.0,-471025.6112232399
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,andes04,8.486,150.0,322.0,10.0,10.0,13.0,-470926.6464129068
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,andes04,8.114,152.0,326.0,14.0,14.0,11.0,-470967.7657182453
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,andes04,7.695,169.0,360.0,20.0,20.0,11.0,-471414.6356792946
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,pigs01,32.908,0.0,0.0,0.0,0.0,12.0,-1673147.107714409
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,andes05,11.77,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,andes05,11.331,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,andes05,12.158,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,andes05,11.666,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,andes05,12.17,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,andes05,11.876,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,andes05,11.021,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,andes05,11.979,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,andes05,11.679,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,andes05,12.032,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,pigs01,35.643,6.0,16.0,16.0,16.0,14.0,-1673710.5357668134
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,andes05,11.538,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,andes05,11.76,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,andes05,15.097,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,andes05,13.958,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,andes05,11.996,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,andes05,11.43,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,andes05,11.583,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,andes05,11.148,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,andes05,11.735,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,andes05,12.108,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,pigs01,35.149,0.0,0.0,0.0,0.0,13.0,-1672988.1968350047
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,andes05,11.437,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,andes05,11.76,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,andes05,11.657,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,andes05,11.461,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,andes05,11.766,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,andes05,11.461,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,andes05,14.883,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,andes05,11.68,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,andes05,12.132,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,andes05,14.44,142.0,306.0,6.0,6.0,4.0,-471612.2675430423
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,pigs01,28.196,0.0,0.0,0.0,0.0,9.0,-1672964.0386151327
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,andes05,9.317,170.0,372.0,58.0,58.0,6.0,-474551.25299703336
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,andes05,8.201,163.0,348.0,32.0,32.0,8.0,-471794.03666242055
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,andes05,13.782,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,andes05,7.707,154.0,330.0,20.0,20.0,7.0,-471654.3570893286
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,andes05,8.3,154.0,330.0,20.0,20.0,7.0,-471642.82710209733
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,andes05,12.984,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,andes05,7.481,142.0,306.0,6.0,6.0,7.0,-471649.5212536675
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,andes05,13.969,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,andes05,16.154,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,andes05,12.25,161.0,348.0,38.0,38.0,9.0,-471921.31021684007
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,pigs01,32.45,5.0,20.0,20.0,20.0,12.0,-1673569.9784398288
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,andes05,13.763,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,andes05,7.168,142.0,306.0,6.0,6.0,5.0,-471649.5212536675
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,andes05,8.467,154.0,330.0,20.0,20.0,8.0,-471631.7126821872
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,andes05,13.4,174.0,386.0,74.0,74.0,5.0,-473106.01745855476
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,andes05,9.562,170.0,372.0,58.0,58.0,6.0,-474551.25299703336
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,andes05,9.84,161.0,348.0,38.0,38.0,9.0,-471921.31021684007
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,andes05,12.275,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,andes05,8.148,163.0,348.0,32.0,32.0,8.0,-471794.03666242055
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,andes05,7.457,142.0,306.0,6.0,6.0,5.0,-471649.5212536675
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,andes05,7.383,142.0,306.0,6.0,6.0,5.0,-471649.5212536675
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,pigs01,42.491,6.0,24.0,24.0,24.0,18.0,-1673601.4876454999
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,andes05,9.952,170.0,372.0,58.0,58.0,6.0,-474551.25299703336
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,andes05,12.188,170.0,390.0,76.0,76.0,12.0,-472552.6721192012
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,andes05,12.852,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,andes05,9.376,170.0,372.0,58.0,58.0,6.0,-474551.25299703336
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,andes05,7.337,142.0,306.0,6.0,6.0,5.0,-471649.5212536675
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,andes05,17.569,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,andes05,14.306,145.0,312.0,12.0,12.0,7.0,-472197.79203973815
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,andes05,8.137,142.0,306.0,6.0,6.0,8.0,-471649.5212536675
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,andes05,16.932,174.0,386.0,74.0,74.0,5.0,-473106.01745855476
cges,andes,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,andes05,7.181,142.0,306.0,6.0,6.0,5.0,-471649.5212536675
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,pigs01,33.365,0.0,0.0,0.0,0.0,13.0,-1673229.9758792012
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,pigs00,77.443,0.0,0.0,0.0,0.0,4.0,-1673766.7635783982
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,andes05,8.229,146.0,314.0,10.0,10.0,13.0,-471673.2126962612
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,andes05,8.0,158.0,340.0,6.0,6.0,11.0,-472116.83516860555
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,andes05,9.931,156.0,338.0,34.0,34.0,5.0,-473938.1368751557
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,andes05,11.01,150.0,324.0,24.0,24.0,14.0,-471923.3397673061
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,11,andes05,9.271,143.0,308.0,8.0,8.0,13.0,-471713.97415824555
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,13,andes05,10.157,142.0,306.0,6.0,6.0,10.0,-471649.32307069865
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,andes05,11.412,152.0,330.0,26.0,26.0,17.0,-471969.9581834837
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,andes05,8.968,164.0,352.0,26.0,26.0,14.0,-471856.9805007231
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,andes05,7.996,155.0,346.0,44.0,44.0,11.0,-471893.904970545
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,andes05,7.084,173.0,368.0,62.0,62.0,6.0,-472659.8394860869
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,pigs01,30.985,4.0,16.0,16.0,16.0,15.0,-1673676.1867602328
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,31,andes05,8.99,159.0,342.0,10.0,10.0,11.0,-472464.0012643861
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,andes05,7.789,165.0,368.0,58.0,58.0,8.0,-472080.61674073245
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,andes05,9.41,146.0,314.0,10.0,10.0,12.0,-471688.88140543713
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,andes05,8.974,142.0,306.0,6.0,6.0,14.0,-471602.26193515083
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,andes05,11.465,142.0,306.0,6.0,6.0,14.0,-471591.2663434553
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,andes05,8.329,149.0,324.0,12.0,12.0,11.0,-471743.75696798885
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,59,andes05,10.63,152.0,334.0,32.0,32.0,13.0,-471828.7676303261
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,61,andes05,8.498,150.0,322.0,16.0,16.0,12.0,-471664.1451618572
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,67,andes05,8.481,142.0,306.0,6.0,6.0,11.0,-471629.8109943506
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,andes05,9.465,142.0,306.0,6.0,6.0,12.0,-471651.3850997985
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,pigs01,28.417,0.0,0.0,0.0,0.0,14.0,-1673103.434474495
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,andes05,7.291,146.0,314.0,10.0,10.0,9.0,-471700.29013113986
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,andes05,8.643,146.0,314.0,14.0,14.0,13.0,-471752.9055302724
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,andes05,8.514,143.0,308.0,8.0,8.0,13.0,-471716.4810224321
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,andes05,11.356,162.0,352.0,30.0,30.0,14.0,-471945.47577676055
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,andes05,7.25,156.0,338.0,10.0,10.0,9.0,-471773.7475918855
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,andes05,9.33,142.0,306.0,6.0,6.0,14.0,-471604.85716391413
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,andes05,7.523,146.0,316.0,16.0,16.0,11.0,-471806.3533964992
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,andes05,9.884,142.0,306.0,6.0,6.0,12.0,-471594.3536044045
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,andes05,8.133,146.0,314.0,10.0,10.0,13.0,-471625.7833662766
cges,andes,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,andes05,9.129,142.0,306.0,6.0,6.0,12.0,-471616.4088420835
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,pigs01,31.689,7.0,28.0,28.0,28.0,15.0,-1673764.4500475326
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,andes05,7.596,142.0,306.0,6.0,6.0,11.0,-471601.0470792514
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,andes05,8.416,153.0,330.0,20.0,20.0,11.0,-471683.9146111062
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,andes05,10.497,153.0,330.0,20.0,20.0,15.0,-471721.1975680471
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,andes05,9.511,142.0,306.0,6.0,6.0,13.0,-471612.4400714153
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,andes05,9.088,151.0,328.0,22.0,22.0,14.0,-471777.690114908
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,andes05,7.546,151.0,332.0,28.0,28.0,11.0,-471756.19930318836
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,andes05,8.176,149.0,324.0,24.0,24.0,13.0,-471722.8029870688
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,andes05,9.817,146.0,314.0,10.0,10.0,14.0,-471675.39419006865
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,andes05,9.081,142.0,306.0,6.0,6.0,13.0,-471590.62410493195
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,andes05,8.73,153.0,330.0,20.0,20.0,13.0,-471669.93629875383
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,pigs01,30.583,5.0,20.0,20.0,20.0,16.0,-1673664.2478140998
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,andes05,8.254,154.0,330.0,20.0,20.0,12.0,-471646.3594031886
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,andes05,7.514,142.0,306.0,6.0,6.0,11.0,-471678.14439275186
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,andes05,9.019,142.0,306.0,6.0,6.0,14.0,-471653.3695208896
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,andes05,8.483,152.0,326.0,16.0,16.0,11.0,-471706.70817893476
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,andes05,9.52,156.0,336.0,26.0,26.0,16.0,-471883.62719392544
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,andes05,7.372,142.0,306.0,6.0,6.0,11.0,-471606.07607812376
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,andes05,8.378,146.0,314.0,10.0,10.0,13.0,-471600.2531798496
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,andes05,9.639,148.0,324.0,24.0,24.0,14.0,-471827.3851750795
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,andes05,8.74,142.0,306.0,6.0,6.0,13.0,-471600.9559247509
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,andes05,9.348,142.0,306.0,6.0,6.0,13.0,-471579.5315718652
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,pigs01,36.309,6.0,16.0,16.0,16.0,19.0,-1673848.0818354918
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,andes05,8.903,146.0,314.0,10.0,10.0,14.0,-471662.7033243665
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,andes05,10.761,160.0,348.0,36.0,36.0,12.0,-471724.76034790714
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,andes05,7.294,146.0,314.0,10.0,10.0,10.0,-471645.8974447122
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,andes05,8.849,142.0,306.0,6.0,6.0,13.0,-471627.2839907978
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,andes05,9.088,146.0,314.0,10.0,10.0,14.0,-471658.80204937153
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,andes05,9.735,142.0,306.0,6.0,6.0,16.0,-471690.1316689734
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,andes05,8.624,147.0,320.0,18.0,18.0,13.0,-471658.38226477604
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,andes05,8.32,152.0,326.0,16.0,16.0,12.0,-471717.772490152
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,andes05,9.007,155.0,332.0,22.0,22.0,14.0,-471913.8852988951
cges,andes,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,andes05,9.016,150.0,322.0,18.0,18.0,13.0,-471887.03006139863
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,pigs01,32.29,2.0,8.0,8.0,8.0,16.0,-1673299.5843823904
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,andes06,11.06,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,andes06,10.952,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,andes06,10.84,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,andes06,10.893,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,andes06,10.967,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,andes06,11.333,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,andes06,10.987,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,andes06,13.486,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,andes06,11.57,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,andes06,11.153,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,pigs01,36.668,0.0,0.0,0.0,0.0,19.0,-1673313.2502289647
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,andes06,11.847,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,andes06,11.521,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,andes06,11.345,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,andes06,10.942,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,andes06,10.67,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,andes06,11.145,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,andes06,10.421,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,andes06,10.87,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
cges,andes,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,andes06,10.881,142.0,306.0,6.0,6.0,3.0,-471052.5375326059
